direction,entry_date,entry_price,exit_date,exit_price,shares,pnl,return_pct,exit_reason
SHORT,2026-03-09,2.43,2026-03-09,2.28,63576.55,9116.88,5.91,signal_decay
LONG,2026-03-09,2.24,2026-03-09,2.27,70950.74,1951.15,1.23,signal_decay
LONG,2026-03-09,2.27,2026-03-09,2.27,70380.58,-316.71,-0.2,signal_decay
SHORT,2026-03-09,2.27,2026-03-09,2.32,34525.88,-1539.85,-1.96,signal_decay
LONG,2026-03-09,2.31,2026-03-09,2.31,21296.25,-119.26,-0.24,signal_decay
SHORT,2026-03-09,2.31,2026-03-09,2.32,25847.66,-144.75,-0.24,signal_decay
SHORT,2026-03-09,2.31,2026-03-09,2.28,35650.01,1158.63,1.41,signal_decay
LONG,2026-03-09,2.27,2026-03-09,2.27,32443.89,-146.0,-0.2,signal_decay
LONG,2026-03-09,2.27,2026-03-10,2.3,23808.3,747.58,1.39,signal_decay
SHORT,2026-03-10,2.3,2026-03-10,2.3,27701.02,-99.72,-0.16,signal_decay
SHORT,2026-03-13,2.3,2026-03-13,2.3,25740.23,10.3,0.02,signal_decay
SHORT,2026-03-16,2.39,2026-03-16,2.39,26659.82,85.31,0.13,signal_decay
SHORT,2026-03-16,2.38,2026-03-16,2.32,53763.22,3225.79,2.52,signal_decay
LONG,2026-03-16,2.32,2026-03-16,2.39,54320.21,3487.36,2.76,signal_decay
LONG,2026-03-16,2.39,2026-03-16,2.42,22759.83,569.0,1.04,signal_decay
SHORT,2026-03-16,2.42,2026-03-16,2.43,22012.14,-283.96,-0.53,signal_decay
SHORT,2026-03-16,2.46,2026-03-17,2.46,51186.13,-250.81,-0.2,end_of_backtest
